frame,chromosome,shadow_start,shadow_end,strand,sequence_length,GC_percent,AT_percent
-1,NC_073261.2,98109846,98109885,-,39,25.641,74.359
-3,NC_073261.2,98120329,98120503,-,174,75.862,24.138
-2,NC_073261.2,98175992,98176076,-,84,42.857,57.143
-3,NC_073261.2,98175992,98176066,-,74,43.243,56.757
-2,NC_073261.2,98187201,98187305,-,104,55.769,44.231
-3,NC_073261.2,98187155,98187367,-,212,57.547,42.453
-3,NC_073261.2,98204588,98204659,-,71,35.211,64.789
-2,NC_073261.2,98216533,98216612,-,79,29.114,70.886
-3,NC_073261.2,98270021,98270116,-,95,25.263,74.737
-3,NC_073261.2,98273476,98273518,-,42,45.238,54.762
-3,NC_073261.2,98277593,98277625,-,32,43.75,56.25
-1,NC_073261.2,98385249,98385348,-,99,43.434,56.566
-2,NC_073261.2,98469206,98469251,-,45,15.556,84.444
-2,NC_073261.2,98489852,98489882,-,30,36.667,63.333
-3,NC_073261.2,98527110,98527150,-,40,27.5,72.5
-2,NC_073261.2,98585223,98585225,-,2,50.0,50.0
-1,NC_073261.2,98623341,98623359,-,18,22.222,77.778
3,NC_073261.2,98627564,98627568,+,4,75.0,25.0
3,NC_073261.2,98659310,98659364,+,54,24.074,75.926
2,NC_073261.2,98669779,98669843,+,64,26.562,73.438
3,NC_073261.2,98670776,98670835,+,59,28.814,71.186
3,NC_073261.2,98674583,98674609,+,26,26.923,73.077
1,NC_073261.2,98685003,98685104,+,101,35.644,64.356
2,NC_073261.2,98691154,98691263,+,109,27.523,72.477
2,NC_073261.2,98706745,98706788,+,43,37.209,62.791
1,NC_073261.2,98734671,98734736,+,65,36.923,63.077
2,NC_073261.2,98734729,98734736,+,7,42.857,57.143
-2,NC_073261.2,98737086,98737121,-,35,34.286,65.714
-3,NC_073261.2,98737086,98737159,-,73,26.027,73.973
-2,NC_073261.2,98742111,98742242,-,131,39.695,60.305
-3,NC_073261.2,98743866,98743936,-,70,27.143,72.857
-2,NC_073261.2,98744762,98744900,-,138,68.116,31.884
-3,NC_073261.2,98778035,98778415,-,380,52.368,47.632
-1,NC_073261.2,98799431,98799462,-,31,45.161,54.839
-1,NC_073261.2,98799693,98799744,-,51,62.745,37.255
-2,NC_073261.2,98821588,98821694,-,106,29.245,70.755
-3,NC_073261.2,98827542,98827576,-,34,26.471,73.529
-3,NC_073261.2,98828313,98828341,-,28,25.0,75.0
-1,NC_073261.2,98834011,98834028,-,17,29.412,70.588
-1,NC_073261.2,98838497,98838546,-,49,30.612,69.388
-3,NC_073261.2,98838940,98838982,-,42,35.714,64.286
-2,NC_073261.2,98840713,98840747,-,34,26.471,73.529
-2,NC_073261.2,98846940,98846942,-,2,50.0,50.0
-3,NC_073261.2,98847345,98847373,-,28,39.286,60.714
-3,NC_073261.2,98848929,98848960,-,31,32.258,67.742
-1,NC_073261.2,98851089,98851116,-,27,33.333,66.667
-3,NC_073261.2,98852455,98852596,-,141,44.681,55.319
2,NC_073261.2,98854003,98854019,+,16,43.75,56.25
3,NC_073261.2,98854790,98854823,+,33,36.364,63.636
2,NC_073261.2,98858521,98858545,+,24,50.0,50.0
2,NC_073261.2,98860579,98860616,+,37,40.541,59.459
3,NC_073261.2,98862395,98862469,+,74,35.135,64.865
-1,NC_073261.2,98866115,98866167,-,52,34.615,65.385
-3,NC_073261.2,98868402,98868436,-,34,44.118,55.882
-3,NC_073261.2,98868417,98868436,-,19,47.368,52.632
-3,NC_073261.2,98868402,98868436,-,34,44.118,55.882
-1,NC_073261.2,98873808,98873829,-,21,28.571,71.429
-1,NC_073261.2,98874997,98875038,-,41,29.268,70.732
-3,NC_073261.2,98876194,98876242,-,48,31.25,68.75
-1,NC_073261.2,98877354,98877414,-,60,36.667,63.333
-1,NC_073261.2,98878030,98878104,-,74,40.541,59.459
-1,NC_073261.2,98881396,98881401,-,5,40.0,60.0
-3,NC_073261.2,98884397,98884426,-,29,48.276,51.724
-1,NC_073261.2,98885204,98885253,-,49,30.612,69.388
-2,NC_073261.2,98886377,98886530,-,153,43.791,56.209
-3,NC_073261.2,98887321,98887531,-,210,61.429,38.571
1,NC_073261.2,98887416,98887480,+,64,59.375,40.625
2,NC_073261.2,98887600,98887766,+,166,59.036,40.964
1,NC_073261.2,98888286,98888319,+,33,45.455,54.545
1,NC_073261.2,98888286,98888437,+,151,43.046,56.954
-2,NC_073261.2,98900006,98900228,-,222,37.387,62.613
-3,NC_073261.2,98908372,98908420,-,48,45.833,54.167
-3,NC_073261.2,98913109,98913133,-,24,45.833,54.167
-2,NC_073261.2,98915548,98915711,-,163,34.969,65.031
-3,NC_073261.2,98916270,98916352,-,82,46.341,53.659
-3,NC_073261.2,98916657,98916688,-,31,29.032,70.968
-1,NC_073261.2,98918173,98918244,-,71,26.761,73.239
-1,NC_073261.2,98918176,98918244,-,68,26.471,73.529
-2,NC_073261.2,98933045,98933168,-,123,61.789,38.211
-1,NC_073261.2,98949997,98950128,-,131,35.115,64.885
-3,NC_073261.2,98950242,98950288,-,46,45.652,54.348
-2,NC_073261.2,98974397,98974400,-,3,33.333,66.667
-2,NC_073261.2,98988677,98988917,-,240,52.917,47.083
-1,NC_073261.2,98993154,98993187,-,33,45.455,54.545
-1,NC_073261.2,99003780,99003855,-,75,60.0,40.0
-1,NC_073261.2,99003971,99003990,-,19,63.158,36.842
-2,NC_073261.2,99004268,99004310,-,42,54.762,45.238
-3,NC_073261.2,99004713,99004750,-,37,43.243,56.757
-2,NC_073261.2,99005160,99005171,-,11,54.545,45.455
-1,NC_073261.2,99005467,99005511,-,44,59.091,40.909
-2,NC_073261.2,99006227,99006380,-,153,56.209,43.791
-3,NC_073261.2,99008435,99008470,-,35,54.286,45.714
-2,NC_073261.2,99010829,99010865,-,36,55.556,44.444
-1,NC_073261.2,99012829,99012843,-,14,50.0,50.0
-2,NC_073261.2,99013247,99013250,-,3,66.667,33.333
-1,NC_073261.2,99013716,99013785,-,69,46.377,53.623
-2,NC_073261.2,99014411,99014474,-,63,52.381,47.619
-2,NC_073261.2,99015068,99015224,-,156,57.051,42.949
2,NC_073261.2,99017179,99017303,+,124,66.935,33.065
1,NC_073261.2,99017487,99017516,+,29,55.172,44.828
3,NC_073261.2,99017792,99017850,+,58,67.241,32.759
3,NC_073261.2,99018476,99018511,+,35,60.0,40.0
3,NC_073261.2,99019493,99019518,+,25,44.0,56.0
2,NC_073261.2,99022045,99022343,+,298,60.403,39.597
3,NC_073261.2,99026438,99026499,+,61,44.262,55.738
3,NC_073261.2,99026438,99026523,+,85,47.059,52.941
3,NC_073261.2,99027725,99027752,+,27,40.741,59.259
1,NC_073261.2,99028026,99028081,+,55,45.455,54.545
3,NC_073261.2,99028328,99028359,+,31,32.258,67.742
2,NC_073261.2,99028600,99028642,+,42,33.333,66.667
3,NC_073261.2,99031775,99031853,+,78,37.179,62.821
3,NC_073261.2,99033758,99033846,+,88,55.682,44.318
1,NC_073261.2,99034293,99034390,+,97,38.144,61.856
2,NC_073261.2,99034663,99034682,+,19,47.368,52.632
3,NC_073261.2,99035177,99035276,+,99,39.394,60.606
2,NC_073261.2,99039628,99039651,+,23,39.13,60.87
2,NC_073261.2,99040789,99040919,+,130,43.846,56.154
2,NC_073261.2,99046099,99046133,+,34,50.0,50.0
1,NC_073261.2,99046392,99046497,+,105,51.429,48.571
3,NC_073261.2,99048782,99048839,+,57,24.561,75.439
3,NC_073261.2,99048968,99049227,+,259,45.174,54.826
1,NC_073261.2,99050481,99050503,+,22,54.545,45.455
2,NC_073261.2,99050923,99050927,+,4,75.0,25.0
1,NC_073261.2,99051195,99051218,+,23,56.522,43.478
1,NC_073261.2,99051444,99051525,+,81,38.272,61.728
2,NC_073261.2,99052168,99052199,+,31,41.935,58.065
2,NC_073261.2,99052810,99052838,+,28,67.857,32.143
2,NC_073261.2,99053056,99053086,+,30,60.0,40.0
3,NC_073261.2,99053291,99053307,+,16,62.5,37.5
1,NC_073261.2,99053994,99054409,+,415,47.711,52.289
3,NC_073261.2,99056372,99056402,+,30,36.667,63.333
3,NC_073261.2,99056825,99056900,+,75,56.0,44.0
2,NC_073261.2,99057127,99057323,+,196,56.633,43.367
1,NC_073261.2,99057498,99057549,+,51,64.706,35.294
1,NC_073261.2,99060849,99060958,+,109,44.954,55.046
3,NC_073261.2,99061238,99061254,+,16,56.25,43.75
2,NC_073261.2,99061375,99061492,+,117,44.444,55.556
3,NC_073261.2,99061652,99061674,+,22,54.545,45.455
1,NC_073261.2,99061899,99062023,+,124,51.613,48.387
2,NC_073261.2,99064375,99064382,+,7,71.429,28.571
3,NC_073261.2,99064580,99064749,+,169,48.521,51.479
1,NC_073261.2,99064812,99064894,+,82,60.976,39.024
1,NC_073261.2,99065205,99065287,+,82,60.976,39.024
3,NC_073261.2,99065369,99065632,+,263,51.711,48.289
1,NC_073261.2,99066165,99066220,+,55,36.364,63.636
-1,NC_073261.2,99066792,99066810,-,18,44.444,55.556
-3,NC_073261.2,99068332,99068782,-,450,67.333,32.667
-1,NC_073261.2,99069036,99069051,-,15,66.667,33.333
-3,NC_073261.2,99069177,99069247,-,70,57.143,42.857
-1,NC_073261.2,99069477,99069516,-,39,41.026,58.974
-2,NC_073261.2,99069939,99070037,-,98,55.102,44.898
-2,NC_073261.2,99070092,99070223,-,131,45.038,54.962
-3,NC_073261.2,99070341,99070366,-,25,56.0,44.0
-3,NC_073261.2,99073462,99073543,-,81,45.679,54.321
-3,NC_073261.2,99073677,99073702,-,25,48.0,52.0
-2,NC_073261.2,99073966,99074018,-,52,48.077,51.923
-1,NC_073261.2,99074996,99075252,-,256,52.734,47.266
-2,NC_073261.2,99075585,99075680,-,95,62.105,37.895
-1,NC_073261.2,99075996,99076020,-,24,50.0,50.0
-2,NC_073261.2,99076247,99076277,-,30,50.0,50.0
-3,NC_073261.2,99076729,99076762,-,33,45.455,54.545
-1,NC_073261.2,99077046,99077058,-,12,33.333,66.667
-1,NC_073261.2,99077445,99077508,-,63,55.556,44.444
3,NC_073261.2,99081353,99081456,+,103,59.223,40.777
1,NC_073261.2,99101247,99101269,+,22,90.909,9.091
2,NC_073261.2,99124264,99124377,+,113,46.903,53.097
1,NC_073261.2,99124731,99124777,+,46,32.609,67.391
2,NC_073261.2,99125548,99125568,+,20,50.0,50.0
1,NC_073261.2,99126465,99126565,+,100,59.0,41.0
2,NC_073261.2,99126976,99127052,+,76,50.0,50.0
3,NC_073261.2,99127970,99128035,+,65,47.692,52.308
1,NC_073261.2,99128376,99128412,+,36,52.778,47.222
1,NC_073261.2,99130065,99130123,+,58,82.759,17.241
2,NC_073261.2,99130291,99130532,+,241,58.506,41.494
2,NC_073261.2,99130291,99130401,+,110,60.909,39.091
3,NC_073261.2,99131555,99131599,+,44,40.909,59.091
2,NC_073261.2,99132190,99132282,+,92,54.348,45.652
-2,NC_073261.2,99134036,99134117,-,81,55.556,44.444
-1,NC_073261.2,99134163,99134250,-,87,56.322,43.678
-3,NC_073261.2,99134329,99134380,-,51,58.824,41.176
-3,NC_073261.2,99134536,99134593,-,57,57.895,42.105
-1,NC_073261.2,99134796,99134916,-,120,63.333,36.667
-2,NC_073261.2,99135134,99135185,-,51,50.98,49.02
-2,NC_073261.2,99136017,99136043,-,26,57.692,42.308
-1,NC_073261.2,99136352,99136359,-,7,57.143,42.857
-1,NC_073261.2,99136611,99136737,-,126,57.143,42.857
-2,NC_073261.2,99136835,99136925,-,90,52.222,47.778
-2,NC_073261.2,99137449,99137468,-,19,42.105,57.895
-1,NC_073261.2,99139437,99139455,-,18,44.444,55.556
-3,NC_073261.2,99139963,99140038,-,75,76.0,24.0
2,NC_073261.2,99140152,99140393,+,241,68.05,31.95
3,NC_073261.2,99140609,99140788,+,179,65.922,34.078
3,NC_073261.2,99140609,99140802,+,193,66.321,33.679
3,NC_073261.2,99140609,99140694,+,85,71.765,28.235
2,NC_073261.2,99141100,99141158,+,58,44.828,55.172
1,NC_073261.2,99141339,99141500,+,161,43.478,56.522
1,NC_073261.2,99141339,99141503,+,164,43.902,56.098
3,NC_073261.2,99141956,99141979,+,23,30.435,69.565
1,NC_073261.2,99142086,99142249,+,163,47.853,52.147
3,NC_073261.2,99142556,99142574,+,18,66.667,33.333
3,NC_073261.2,99142556,99142602,+,46,60.87,39.13
1,NC_073261.2,99142971,99143154,+,183,34.426,65.574
3,NC_073261.2,99143753,99143777,+,24,41.667,58.333
1,NC_073261.2,99145776,99145786,+,10,40.0,60.0
2,NC_073261.2,99146053,99146085,+,32,43.75,56.25
3,NC_073261.2,99146063,99146085,+,22,54.545,45.455
2,NC_073261.2,99155935,99156092,+,157,59.236,40.764
1,NC_073261.2,99156207,99156328,+,121,55.372,44.628
3,NC_073261.2,99161990,99162062,+,72,40.278,59.722
2,NC_073261.2,99168799,99168860,+,61,37.705,62.295
2,NC_073261.2,99168799,99168884,+,85,44.706,55.294
1,NC_073261.2,99169251,99169292,+,41,46.341,53.659
3,NC_073261.2,99170042,99170207,+,165,42.424,57.576
3,NC_073261.2,99174320,99174402,+,82,40.244,59.756
1,NC_073261.2,99174843,99174864,+,21,47.619,52.381
1,NC_073261.2,99175038,99175080,+,42,42.857,57.143
1,NC_073261.2,99175983,99175995,+,12,25.0,75.0
2,NC_073261.2,99176155,99176392,+,237,60.759,39.241
3,NC_073261.2,99178370,99178417,+,47,46.809,53.191
3,NC_073261.2,99178592,99178632,+,40,55.0,45.0
3,NC_073261.2,99182828,99182920,+,92,40.217,59.783
3,NC_073261.2,99183116,99183161,+,45,42.222,57.778
3,NC_073261.2,99183491,99183512,+,21,19.048,80.952
2,NC_073261.2,99184234,99184262,+,28,42.857,57.143
1,NC_073261.2,99185118,99185173,+,55,45.455,54.545
3,NC_073261.2,99185528,99185562,+,34,44.118,55.882
3,NC_073261.2,99189884,99189939,+,55,63.636,36.364
3,NC_073261.2,99199265,99199381,+,116,58.621,41.379
2,NC_073261.2,99199660,99199718,+,58,60.345,39.655
3,NC_073261.2,99200219,99200244,+,25,52.0,48.0
3,NC_073261.2,99200219,99200244,+,25,52.0,48.0
1,NC_073261.2,99200355,99200539,+,184,51.63,48.37
3,NC_073261.2,99202400,99202490,+,90,51.111,48.889
1,NC_073261.2,99204159,99204568,+,409,70.416,29.584
-2,NC_073261.2,99206250,99206360,-,110,64.545,35.455
-3,NC_073261.2,99206007,99206098,-,91,68.132,31.868
-3,NC_073261.2,99206383,99206707,-,324,58.951,41.049
-3,NC_073261.2,99206380,99206707,-,327,59.021,40.979
-3,NC_073261.2,99207511,99207586,-,75,61.333,38.667
-2,NC_073261.2,99213933,99213980,-,47,59.574,40.426
-2,NC_073261.2,99214610,99214814,-,204,58.824,41.176
-2,NC_073261.2,99230398,99230453,-,55,67.273,32.727
-2,NC_073261.2,99230411,99230453,-,42,76.19,23.81
-1,NC_073261.2,99232563,99232626,-,63,41.27,58.73
-2,NC_073261.2,99232717,99232748,-,31,48.387,51.613
-3,NC_073261.2,99232980,99233098,-,118,34.746,65.254
-1,NC_073261.2,99235429,99235443,-,14,64.286,35.714
-1,NC_073261.2,99235381,99235443,-,62,59.677,40.323
-1,NC_073261.2,99236442,99236541,-,99,49.495,50.505
2,NC_073261.2,99237955,99237965,+,10,80.0,20.0
3,NC_073261.2,99248921,99249070,+,149,58.389,41.611
2,NC_073261.2,99249748,99250247,+,499,72.545,27.455
2,NC_073261.2,99254140,99254224,+,84,63.095,36.905
2,NC_073261.2,99254809,99254853,+,44,43.182,56.818
1,NC_073261.2,99255075,99255101,+,26,69.231,30.769
1,NC_073261.2,99255780,99255807,+,27,62.963,37.037
3,NC_073261.2,99256247,99256266,+,19,57.895,42.105
3,NC_073261.2,99256622,99256639,+,17,64.706,35.294
3,NC_073261.2,99257603,99257695,+,92,57.609,42.391
-2,NC_073261.2,99269730,99269990,-,260,53.846,46.154
-3,NC_073261.2,99269944,99270070,-,126,57.143,42.857
-1,NC_073261.2,99270843,99270924,-,81,58.025,41.975
-1,NC_073261.2,99272087,99272118,-,31,61.29,38.71
-1,NC_073261.2,99272234,99272265,-,31,41.935,58.065
-2,NC_073261.2,99272578,99272624,-,46,47.826,52.174
-3,NC_073261.2,99272881,99273022,-,141,50.355,49.645
-1,NC_073261.2,99273447,99273660,-,213,57.746,42.254
-1,NC_073261.2,99273813,99273831,-,18,66.667,33.333
-2,NC_073261.2,99274102,99274136,-,34,50.0,50.0
-1,NC_073261.2,99274713,99274884,-,171,56.14,43.86
-1,NC_073261.2,99275088,99275295,-,207,59.903,40.097
-2,NC_073261.2,99275426,99275477,-,51,58.824,41.176
-1,NC_073261.2,99275765,99275790,-,25,48.0,52.0
-1,NC_073261.2,99276387,99276480,-,93,50.538,49.462
-1,NC_073261.2,99276852,99276990,-,138,63.768,36.232
-2,NC_073261.2,99278624,99278678,-,54,57.407,42.593
-2,NC_073261.2,99280100,99280124,-,24,62.5,37.5
-3,NC_073261.2,99280694,99280855,-,161,51.553,48.447
-2,NC_073261.2,99281162,99281240,-,78,51.282,48.718
-3,NC_073261.2,99281673,99281752,-,79,50.633,49.367
-1,NC_073261.2,99286204,99286308,-,104,52.885,47.115
-2,NC_073261.2,99286511,99286532,-,21,38.095,61.905
-2,NC_073261.2,99286952,99286976,-,24,66.667,33.333
-2,NC_073261.2,99287378,99287543,-,165,50.303,49.697
-1,NC_073261.2,99288108,99288162,-,54,53.704,46.296
-1,NC_073261.2,99288773,99288801,-,28,46.429,53.571
-1,NC_073261.2,99289201,99289218,-,17,35.294,64.706
-1,NC_073261.2,99289555,99289590,-,35,62.857,37.143
-3,NC_073261.2,99290250,99290347,-,97,45.361,54.639
-3,NC_073261.2,99290596,99290638,-,42,47.619,52.381
-1,NC_073261.2,99290921,99290940,-,19,42.105,57.895
-2,NC_073261.2,99291899,99291938,-,39,48.718,51.282
-3,NC_073261.2,99295230,99295429,-,199,66.834,33.166
-3,NC_073261.2,99295555,99295657,-,102,67.647,32.353
-1,NC_073261.2,99296262,99296325,-,63,46.032,53.968
-3,NC_073261.2,99296583,99296659,-,76,35.526,64.474
-1,NC_073261.2,99297475,99297603,-,128,45.312,54.688
-2,NC_073261.2,99297633,99297650,-,17,41.176,58.824
-2,NC_073261.2,99297786,99297803,-,17,29.412,70.588
-2,NC_073261.2,99299939,99300002,-,63,39.683,60.317
-2,NC_073261.2,99300113,99300155,-,42,57.143,42.857
-2,NC_073261.2,99301109,99301172,-,63,90.476,9.524
1,NC_073261.2,99305298,99305467,+,169,55.621,44.379
3,NC_073261.2,99306128,99306177,+,49,40.816,59.184
3,NC_073261.2,99306515,99306585,+,70,52.857,47.143
2,NC_073261.2,99306955,99307026,+,71,52.113,47.887
1,NC_073261.2,99307548,99307612,+,64,56.25,43.75
2,NC_073261.2,99308164,99308185,+,21,57.143,42.857
1,NC_073261.2,99308364,99308526,+,162,58.642,41.358
3,NC_073261.2,99309152,99309249,+,97,62.887,37.113
1,NC_073261.2,99309726,99309771,+,45,46.667,53.333
2,NC_073261.2,99310195,99310236,+,41,53.659,46.341
2,NC_073261.2,99311242,99311267,+,25,68.0,32.0
1,NC_073261.2,99311595,99311661,+,66,50.0,50.0
-3,NC_073261.2,99362824,99362995,-,171,53.801,46.199
-3,NC_073261.2,99365389,99365491,-,102,58.824,41.176
-2,NC_073261.2,99366377,99366443,-,66,63.636,36.364
2,NC_073261.2,99376966,99377219,+,253,57.312,42.688
1,NC_073261.2,99380970,99381145,+,175,73.143,26.857
1,NC_073261.2,99381813,99381844,+,31,64.516,35.484
3,NC_073261.2,99382193,99382228,+,35,51.429,48.571
1,NC_073261.2,99382566,99382642,+,76,53.947,46.053
1,NC_073261.2,99383700,99383734,+,34,52.941,47.059
2,NC_073261.2,99383773,99384057,+,284,60.915,39.085
3,NC_073261.2,99383897,99384057,+,160,62.5,37.5
-2,NC_073261.2,99385033,99385067,-,34,52.941,47.059
-3,NC_073261.2,99385315,99385324,-,9,66.667,33.333
-2,NC_073261.2,99385461,99385568,-,107,52.336,47.664
-1,NC_073261.2,99385810,99385989,-,179,52.514,47.486
-3,NC_073261.2,99386050,99386155,-,105,59.048,40.952
-1,NC_073261.2,99386248,99386445,-,197,51.269,48.731
-3,NC_073261.2,99386615,99386887,-,272,42.647,57.353
-2,NC_073261.2,99387119,99387125,-,6,33.333,66.667
-3,NC_073261.2,99391600,99391813,-,213,75.117,24.883
-1,NC_073261.2,99391572,99391581,-,9,77.778,22.222
2,NC_073261.2,99410560,99411173,+,613,48.94,51.06
3,NC_073261.2,99411200,99411240,+,40,67.5,32.5
3,NC_073261.2,99412733,99412946,+,213,55.869,44.131
1,NC_073261.2,99412770,99412946,+,176,57.386,42.614
2,NC_073261.2,99412957,99413107,+,150,63.333,36.667
3,NC_073261.2,99413294,99413314,+,20,40.0,60.0
1,NC_073261.2,99413535,99413647,+,112,58.929,41.071
3,NC_073261.2,99415553,99415686,+,133,57.895,42.105
-2,NC_073261.2,99415861,99415880,-,19,63.158,36.842
-2,NC_073261.2,99416106,99416123,-,17,58.824,41.176
-1,NC_073261.2,99416331,99416373,-,42,52.381,47.619
-2,NC_073261.2,99418016,99418070,-,54,68.519,31.481
-2,NC_073261.2,99418016,99418070,-,54,68.519,31.481
-3,NC_073261.2,99418790,99418795,-,5,60.0,40.0
-1,NC_073261.2,99421051,99421182,-,131,63.359,36.641
-2,NC_073261.2,99423195,99423305,-,110,57.273,42.727
-2,NC_073261.2,99428279,99428492,-,213,69.953,30.047
-3,NC_073261.2,99429861,99429880,-,19,57.895,42.105
-1,NC_073261.2,99430391,99430602,-,211,56.398,43.602
-3,NC_073261.2,99430560,99430654,-,94,50.0,50.0
-3,NC_073261.2,99431136,99431377,-,241,56.432,43.568
-1,NC_073261.2,99433469,99433515,-,46,67.391,32.609
-2,NC_073261.2,99434814,99434933,-,119,64.706,35.294
-3,NC_073261.2,99435395,99435460,-,65,64.615,35.385
-3,NC_073261.2,99436480,99436675,-,195,70.256,29.744
2,NC_073261.2,99443893,99444074,+,181,74.033,25.967
-2,NC_073261.2,99445440,99445463,-,23,43.478,56.522
-1,NC_073261.2,99445959,99446025,-,66,43.939,56.061
-2,NC_073261.2,99445959,99445979,-,20,60.0,40.0
-2,NC_073261.2,99448033,99448094,-,61,47.541,52.459
-2,NC_073261.2,99456342,99456416,-,74,54.054,45.946
-2,NC_073261.2,99457133,99457184,-,51,60.784,39.216
-1,NC_073261.2,99458233,99458250,-,17,35.294,64.706
-3,NC_073261.2,99458914,99458932,-,18,44.444,55.556
-2,NC_073261.2,99459852,99459881,-,29,44.828,55.172
-2,NC_073261.2,99460463,99460487,-,24,54.167,45.833
-2,NC_073261.2,99460908,99460973,-,65,41.538,58.462
-3,NC_073261.2,99461644,99461686,-,42,57.143,42.857
-2,NC_073261.2,99462138,99462230,-,92,54.348,45.652
-2,NC_073261.2,99462627,99462644,-,17,58.824,41.176
-2,NC_073261.2,99462581,99462644,-,63,66.667,33.333
-3,NC_073261.2,99464072,99464113,-,41,58.537,41.463
-3,NC_073261.2,99464806,99464932,-,126,60.317,39.683
-1,NC_073261.2,99465168,99465246,-,78,55.128,44.872
-1,NC_073261.2,99474856,99474903,-,47,46.809,53.191
-3,NC_073261.2,99475222,99475246,-,24,58.333,41.667
-1,NC_073261.2,99475222,99475284,-,62,54.839,45.161
-1,NC_073261.2,99475537,99475578,-,41,58.537,41.463
-2,NC_073261.2,99475537,99475637,-,100,58.0,42.0
-1,NC_073261.2,99475823,99476055,-,232,63.793,36.207
-1,NC_073261.2,99476517,99476619,-,102,61.765,38.235
-3,NC_073261.2,99477080,99477235,-,155,60.645,39.355
-3,NC_073261.2,99477418,99477532,-,114,66.667,33.333
-1,NC_073261.2,99478003,99478209,-,206,48.544,51.456
-3,NC_073261.2,99478487,99478633,-,146,52.055,47.945
-1,NC_073261.2,99478859,99478956,-,97,57.732,42.268
-3,NC_073261.2,99479077,99479200,-,123,59.35,40.65
-1,NC_073261.2,99479594,99479622,-,28,46.429,53.571
-3,NC_073261.2,99479970,99479986,-,16,68.75,31.25
-1,NC_073261.2,99480429,99480630,-,201,47.761,52.239
-2,NC_073261.2,99481495,99481547,-,52,59.615,40.385
-3,NC_073261.2,99482530,99482932,-,402,64.179,35.821
-1,NC_073261.2,99489264,99489351,-,87,60.92,39.08
-3,NC_073261.2,99489664,99489706,-,42,57.143,42.857
-2,NC_073261.2,99489961,99490184,-,223,65.022,34.978
-3,NC_073261.2,99491449,99491650,-,201,59.701,40.299
-3,NC_073261.2,99491449,99491650,-,201,59.701,40.299
-3,NC_073261.2,99492213,99492274,-,61,59.016,40.984
-1,NC_073261.2,99493329,99493506,-,177,49.718,50.282
-1,NC_073261.2,99568277,99568425,-,148,56.081,43.919
-3,NC_073261.2,99572618,99572731,-,113,57.522,42.478
-3,NC_073261.2,99573211,99573304,-,93,53.763,46.237
-3,NC_073261.2,99575117,99575245,-,128,53.906,46.094
-3,NC_073261.2,99580572,99580756,-,184,55.435,44.565
-3,NC_073261.2,99583390,99583393,-,3,66.667,33.333
-3,NC_073261.2,99586768,99586870,-,102,42.157,57.843
-1,NC_073261.2,99587766,99587934,-,168,64.286,35.714
-1,NC_073261.2,99590130,99590157,-,27,55.556,44.444
-2,NC_073261.2,99616496,99616520,-,24,50.0,50.0
-3,NC_073261.2,99721705,99721816,-,111,44.144,55.856
-1,NC_073261.2,99722094,99722232,-,138,47.826,52.174
-2,NC_073261.2,99722719,99722798,-,79,46.835,53.165
-3,NC_073261.2,99728653,99728830,-,177,72.316,27.684
-1,NC_073261.2,99736814,99736920,-,106,60.377,39.623
-3,NC_073261.2,99738495,99738547,-,52,67.308,32.692
-2,NC_073261.2,99739402,99739421,-,19,42.105,57.895
-1,NC_073261.2,99739812,99739881,-,69,52.174,47.826
-1,NC_073261.2,99739821,99739881,-,60,48.333,51.667
-1,NC_073261.2,99740598,99740664,-,66,57.576,42.424
